Sr. No,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
4428,Nashik,Manmad,Bajra,1100,1501,1301,30112017
4429,Nashik,Manmad,Bajra,1300,1412,1360,29112017
4430,Nashik,Manmad,Bajra,1031,1230,1031,28112017
4431,Nashik,Manmad,Bajra,1176,1340,1252,27112017
4432,Nashik,Manmad,Bajra,1185,1401,1362,24112017
4433,Nashik,Manmad,Bajra,1351,1351,1351,23112017
4434,Nashik,Manmad,Bajra,1251,1372,1312,22112017
4435,Nashik,Manmad,Bajra,1051,1390,1230,21112017
4436,Nashik,Manmad,Bajra,1140,1468,1290,20112017
4437,Nashik,Manmad,Bajra,1140,1280,1242,17112017
4438,Nashik,Manmad,Bajra,1120,1395,1300,16112017
4439,Nashik,Manmad,Bajra,1230,1453,1281,15112017
4440,Nashik,Manmad,Bajra,1101,1325,1251,14112017
4441,Nashik,Manmad,Bajra,1200,1425,1400,13112017
4442,Nashik,Manmad,Bajra,1101,1451,1201,10112017
4443,Nashik,Manmad,Bajra,1261,1372,1365,08112017
4444,Nashik,Manmad,Bajra,1145,1500,1375,07112017
4445,Nashik,Manmad,Bajra,1051,1185,1167,06112017
4446,Nashik,Manmad,Bajra,1201,1801,1300,02112017
4447,Nashik,Manmad,Bajra,1130,1280,1180,01112017
4448,Nashik,Manmad,Bajra,1152,1600,1300,31102017
4449,Nashik,Manmad,Bajra,1050,1480,1300,30102017
4450,Nashik,Manmad,Bajra,1131,1400,1251,26102017
4451,Nashik,Manmad,Bajra,1200,1281,1251,25102017
4452,Nashik,Manmad,Bajra,1200,1261,1225,24102017
4453,Nashik,Manmad,Bajra,1150,1526,1451,23102017
4454,Nashik,Manmad,Bajra,1150,1515,1252,13102017
4455,Nashik,Manmad,Bajra,1125,1467,1251,12102017
4456,Nashik,Manmad,Bajra,1100,1365,1240,11102017
4457,Nashik,Manmad,Bajra,1100,1331,1280,10102017
4458,Nashik,Manmad,Bajra,1130,1400,1251,09102017
4459,Nashik,Manmad,Bajra,1100,1500,1271,06102017
4460,Nashik,Manmad,Bajra,1100,1380,1251,05102017
4461,Nashik,Manmad,Bajra,1086,1480,1201,04102017
4462,Nashik,Manmad,Bajra,1130,1401,1300,03102017
4463,Nashik,Manmad,Bajra,1090,1440,1246,29092017
4464,Nashik,Manmad,Bajra,1100,1351,1150,27092017
4465,Nashik,Manmad,Bajra,1115,1312,1151,26092017
4466,Nashik,Manmad,Bajra,1111,1410,1250,21092017
4467,Nashik,Manmad,Bajra,1051,1286,1212,20092017
4468,Nashik,Manmad,Bajra,1101,1351,1230,18092017
4469,Nashik,Manmad,Bajra,1101,1511,1170,15092017
4470,Nashik,Manmad,Bajra,1097,1555,1141,14092017
4471,Nashik,Manmad,Bajra,1100,1261,1200,13092017
4472,Nashik,Manmad,Bajra,1120,1416,1180,12092017
4473,Nashik,Manmad,Bajra,1150,1341,1251,11092017
4474,Nashik,Manmad,Bajra,1205,1365,1245,08092017
4475,Nashik,Manmad,Bajra,1100,1300,1251,07092017
4476,Nashik,Manmad,Bajra,1200,1352,1270,06092017
4477,Nashik,Manmad,Bajra,1221,1555,1321,04092017
4478,Nashik,Manmad,Bajra,1275,1350,1285,01092017
4479,Nashik,Manmad,Bajra,1000,1350,1200,31082017
4480,Nashik,Manmad,Bajra,1281,1451,1330,30082017
4481,Nashik,Manmad,Bajra,1250,1570,1331,23082017
4482,Nashik,Manmad,Bajra,1285,1376,1300,22082017
4483,Nashik,Manmad,Bajra,1261,1711,1500,18082017
4484,Nashik,Manmad,Bajra,1250,1570,1305,16082017
4485,Nashik,Manmad,Bajra,1248,1520,1320,11082017
4486,Nashik,Manmad,Bajra,1251,1361,1325,10082017
4487,Nashik,Manmad,Bajra,1250,1381,1300,09082017
4488,Nashik,Manmad,Bajra,1250,1560,1261,08082017
4489,Nashik,Manmad,Bajra,1250,1500,1300,04082017
4490,Nashik,Manmad,Bajra,1260,1502,1313,03082017
4491,Nashik,Manmad,Bajra,1250,1526,1335,02082017
4492,Nashik,Manmad,Bajra,1240,1571,1297,01082017
4493,Nashik,Manmad,Bajra,1240,1271,1260,31072017
4494,Nashik,Manmad,Bajra,1270,1430,1281,28072017
4495,Nashik,Manmad,Bajra,1276,1340,1276,27072017
4496,Nashik,Manmad,Bajra,1280,1506,1350,26072017
4497,Nashik,Manmad,Bajra,1281,1500,1315,25072017
4498,Nashik,Manmad,Bajra,1299,1617,1327,24072017
4499,Nashik,Manmad,Bajra,1309,1640,1320,20072017
4500,Nashik,Manmad,Bajra,1292,1402,1351,19072017
4501,Nashik,Manmad,Bajra,1301,1381,1360,18072017
4502,Nashik,Manmad,Bajra,1295,1390,1316,17072017
4503,Nashik,Manmad,Bajra,1306,1551,1400,14072017
4504,Nashik,Manmad,Bajra,1260,1371,1352,06072017
4505,Nashik,Manmad,Bajra,1256,1631,1300,29062017
4506,Nashik,Manmad,Bajra,1271,1321,1291,28062017
4507,Nashik,Manmad,Bajra,1261,1580,1301,27062017
4508,Nashik,Manmad,Bajra,1250,1312,1275,23062017
4509,Nashik,Manmad,Bajra,1240,1281,1251,22062017
4510,Nashik,Manmad,Bajra,1241,1371,1276,20062017
4511,Nashik,Manmad,Bajra,1246,1325,1301,19062017
4512,Nashik,Manmad,Bajra,1290,1601,1300,13062017
4513,Nashik,Manmad,Bajra,1250,1350,1331,12062017
4514,Nashik,Manmad,Bajra,1240,1261,1260,31052017
4515,Nashik,Manmad,Bajra,1246,1478,1325,29052017
4516,Nashik,Manmad,Bajra,1250,1572,1401,26052017
4517,Nashik,Manmad,Bajra,1241,1401,1380,24052017
4518,Nashik,Manmad,Bajra,1200,1336,1271,23052017
4519,Nashik,Manmad,Bajra,1245,1400,1381,22052017
4520,Nashik,Manmad,Bajra,1250,1312,1300,19052017
4521,Nashik,Manmad,Bajra,1260,1365,1350,18052017
4522,Nashik,Manmad,Bajra,1220,1470,1300,17052017
4523,Nashik,Manmad,Bajra,1255,1401,1350,16052017
4524,Nashik,Manmad,Bajra,1175,1325,1275,12052017
4525,Nashik,Manmad,Bajra,1250,1412,1312,11052017
4526,Nashik,Manmad,Bajra,1200,1400,1360,10052017
4527,Nashik,Manmad,Bajra,1250,1343,1251,09052017
4528,Nashik,Manmad,Bajra,1251,1465,1360,04052017
4529,Nashik,Manmad,Bajra,1250,1701,1400,03052017
4530,Nashik,Manmad,Bajra,1211,1527,1371,02052017
4531,Nashik,Manmad,Bajra,1330,1751,1600,27042017
4532,Nashik,Manmad,Bajra,1252,1701,1371,25042017
4533,Nashik,Manmad,Bajra,1261,1501,1440,24042017
4534,Nashik,Manmad,Bajra,1251,1800,1325,20042017
4535,Nashik,Manmad,Bajra,1200,1400,1381,19042017
4536,Nashik,Manmad,Bajra,1251,1531,1400,18042017
4537,Nashik,Manmad,Bajra,1250,1450,1401,17042017
4538,Nashik,Manmad,Bajra,1251,1600,1400,13042017
4539,Nashik,Manmad,Bajra,1251,1451,1351,12042017
4540,Nashik,Manmad,Bajra,1350,1780,1610,11042017
4541,Nashik,Manmad,Bajra,1301,1530,1365,10042017
4542,Nashik,Manmad,Bajra,1330,1760,1651,07042017
4543,Nashik,Manmad,Bajra,1260,1423,1360,06042017
4544,Nashik,Manmad,Bajra,1301,1480,1451,05042017
4545,Nashik,Manmad,Bajra,1380,1815,1702,04042017
4546,Nashik,Manmad,Bajra,1221,1440,1301,03042017
4547,Nashik,Manmad,Bajra,1340,1816,1601,24032017
4548,Nashik,Manmad,Bajra,1300,1511,1441,23032017
4549,Nashik,Manmad,Bajra,1340,1837,1512,22032017
4550,Nashik,Manmad,Bajra,1290,1600,1501,21032017
4551,Nashik,Manmad,Bajra,1200,1375,1300,20032017
4552,Nashik,Manmad,Bajra,1231,1316,1251,17032017
4553,Nashik,Manmad,Bajra,1215,1801,1458,16032017
4554,Nashik,Manmad,Bajra,1282,1540,1368,15032017
4555,Nashik,Manmad,Bajra,1250,1350,1340,14032017
4556,Nashik,Manmad,Bajra,1305,1349,1305,13032017
4557,Nashik,Manmad,Bajra,1261,2032,1375,09032017
4558,Nashik,Manmad,Bajra,1330,1501,1380,08032017
4559,Nashik,Manmad,Bajra,1300,1451,1300,07032017
4560,Nashik,Manmad,Bajra,1221,1730,1321,06032017
4561,Nashik,Manmad,Bajra,1221,1312,1301,03032017
4562,Nashik,Manmad,Bajra,1225,1451,1305,02032017
4563,Nashik,Manmad,Bajra,1275,1500,1412,01032017
4564,Nashik,Manmad,Bajra,1218,1440,1360,28022017
4565,Nashik,Manmad,Bajra,1351,1871,1516,27022017
4566,Nashik,Manmad,Bajra,1460,1701,1460,24022017
4567,Nashik,Manmad,Bajra,1360,1599,1440,20022017
4568,Nashik,Manmad,Bajra,1351,1475,1351,16022017
4569,Nashik,Manmad,Bajra,1381,1830,1675,15022017
4570,Nashik,Manmad,Bajra,1385,1620,1536,13022017
4571,Nashik,Manmad,Bajra,1300,1580,1300,10022017
4572,Nashik,Manmad,Bajra,1371,1501,1371,09022017
4573,Nashik,Manmad,Bajra,1290,1300,1290,08022017
4574,Nashik,Manmad,Bajra,1396,1501,1415,07022017
4575,Nashik,Manmad,Bajra,1450,1575,1500,06022017
4576,Nashik,Manmad,Bajra,1460,1741,1510,03022017
4577,Nashik,Manmad,Bajra,1365,1531,1451,01022017
4578,Nashik,Manmad,Bajra,1415,1590,1541,31012017
4579,Nashik,Manmad,Bajra,1485,1800,1771,30012017
4580,Nashik,Manmad,Bajra,1412,1600,1412,25012017
4581,Nashik,Manmad,Bajra,1452,1452,1452,24012017
4582,Nashik,Manmad,Bajra,1330,1551,1423,23012017
4583,Nashik,Manmad,Bajra,1435,1675,1578,18012017
4584,Nashik,Manmad,Bajra,1350,1800,1675,17012017
4585,Nashik,Manmad,Bajra,1300,1300,1300,16012017
4586,Nashik,Manmad,Bajra,1351,1661,1530,13012017
4587,Nashik,Manmad,Bajra,1330,1451,1390,12012017
4588,Nashik,Manmad,Bajra,1490,1490,1490,11012017
4589,Nashik,Manmad,Bajra,1276,1400,1395,10012017
4590,Nashik,Manmad,Bajra,1360,1700,1528,09012017
4591,Nashik,Manmad,Bajra,1350,1560,1391,06012017
4592,Nashik,Manmad,Bajra,1290,1430,1378,05012017
4593,Nashik,Manmad,Bajra,1430,1591,1570,04012017
4594,Nashik,Manmad,Bajra,1330,1600,1456,02012017
4595,Nashik,Manmad,Bajra,1331,1680,1600,28122016
4596,Nashik,Manmad,Bajra,1275,1351,1330,27122016
4597,Nashik,Manmad,Bajra,1271,1711,1600,26122016
4598,Nashik,Manmad,Bajra,1330,1900,1681,23122016
4599,Nashik,Manmad,Bajra,1201,1501,1460,22122016
4600,Nashik,Manmad,Bajra,1330,1810,1480,21122016
4601,Nashik,Manmad,Bajra,1250,1821,1561,20122016
4602,Nashik,Manmad,Bajra,1455,1551,1500,19122016
4603,Nashik,Manmad,Bajra,1330,1400,1385,16122016
4604,Nashik,Manmad,Bajra,1350,1505,1491,15122016
4605,Nashik,Manmad,Bajra,1246,1500,1400,14122016
4606,Nashik,Manmad,Bajra,1221,1741,1400,13122016
4607,Nashik,Manmad,Bajra,1316,1801,1700,12122016
4608,Nashik,Manmad,Bajra,1101,1701,1411,09122016
4609,Nashik,Manmad,Bajra,1254,1675,1500,08122016
4610,Nashik,Manmad,Bajra,1400,1800,1616,07122016
4611,Nashik,Manmad,Bajra,1400,1651,1515,06122016
4612,Nashik,Manmad,Bajra,1400,1651,1515,05122016
4613,Nashik,Manmad,Bajra,1330,1950,1825,02122016
4614,Nashik,Manmad,Bajra,1430,1746,1601,01122016
4615,Nashik,Manmad,Bajra,1400,2111,1671,30112016
4616,Nashik,Manmad,Bajra,1330,1771,1616,28112016
4617,Nashik,Manmad,Bajra,1390,1951,1700,23112016
4618,Nashik,Manmad,Bajra,1505,1722,1590,22112016
4619,Nashik,Manmad,Bajra,1330,2071,1700,21112016
4620,Nashik,Manmad,Bajra,1600,1891,1700,18112016
4621,Nashik,Manmad,Bajra,1460,2200,1651,17112016
4622,Nashik,Manmad,Bajra,1401,2030,1720,09112016
4623,Nashik,Manmad,Bajra,1330,2031,1516,08112016
4624,Nashik,Manmad,Bajra,1100,1751,1300,26102016
4625,Nashik,Manmad,Bajra,1073,1500,1230,25102016
4626,Nashik,Manmad,Bajra,1067,1422,1321,24102016
4627,Nashik,Manmad,Bajra,1086,1700,1285,21102016
4628,Nashik,Manmad,Bajra,1012,1600,1200,20102016
4629,Nashik,Manmad,Bajra,1331,1475,1400,19102016
4630,Nashik,Manmad,Bajra,1130,1501,1300,17102016
4631,Nashik,Manmad,Bajra,1330,1600,1400,14102016
4632,Nashik,Manmad,Bajra,1330,1512,1385,11102016
4633,Nashik,Manmad,Bajra,1330,1520,1381,10102016
4634,Nashik,Manmad,Bajra,1330,1560,1420,07102016
4635,Nashik,Manmad,Bajra,1350,1661,1400,29092016
4636,Nashik,Manmad,Bajra,1401,1640,1521,22092016
4637,Nashik,Manmad,Bajra,1371,1661,1480,21092016
4638,Nashik,Manmad,Bajra,1411,1716,1600,20092016
4639,Nashik,Manmad,Bajra,1406,1806,1700,19092016
4640,Nashik,Manmad,Bajra,1501,1865,1700,16092016
4641,Nashik,Manmad,Bajra,1500,1871,1775,14092016
4642,Nashik,Manmad,Bajra,1600,1920,1810,12092016
4643,Nashik,Manmad,Bajra,1641,1951,1851,09092016
4644,Nashik,Manmad,Bajra,1491,1951,1800,08092016
4645,Nashik,Manmad,Bajra,1541,1960,1800,07092016
4646,Nashik,Manmad,Bajra,1500,1962,1760,31082016
4647,Nashik,Manmad,Bajra,1600,1921,1841,29082016
4648,Nashik,Manmad,Bajra,1475,1980,1830,24082016
4649,Nashik,Manmad,Bajra,1520,1901,1861,23082016
4650,Nashik,Manmad,Bajra,1500,1962,1875,22082016
4651,Nashik,Manmad,Bajra,1400,1911,1740,19082016
4652,Nashik,Manmad,Bajra,1548,1876,1755,17082016
4653,Nashik,Manmad,Bajra,1280,1900,1841,16082016
4654,Nashik,Manmad,Bajra,1500,1911,1811,12082016
4655,Nashik,Manmad,Bajra,1430,1951,1620,11082016
4656,Nashik,Manmad,Bajra,1411,1861,1580,10082016
4657,Nashik,Manmad,Bajra,1390,1840,1721,09082016
4658,Nashik,Manmad,Bajra,1411,1880,1590,08082016
4659,Nashik,Manmad,Bajra,1390,1870,1651,05082016
4660,Nashik,Manmad,Bajra,1681,2010,1886,04082016
4661,Nashik,Manmad,Bajra,1512,2042,1901,03082016
4662,Nashik,Manmad,Bajra,1462,1900,1875,01082016
4663,Nashik,Manmad,Bajra,1672,1961,1811,29072016
4664,Nashik,Manmad,Bajra,1605,2000,1800,28072016
4665,Nashik,Manmad,Bajra,1811,2072,1856,27072016
4666,Nashik,Manmad,Bajra,1905,1920,1911,26072016
4667,Nashik,Manmad,Bajra,1451,1841,1750,07072016
4668,Nashik,Manmad,Bajra,1360,1812,1720,06072016
4669,Nashik,Manmad,Bajra,1430,1862,1737,05072016
4670,Nashik,Manmad,Bajra,1811,1841,1811,29062016
4671,Nashik,Manmad,Bajra,1500,1930,1830,28062016
4672,Nashik,Manmad,Bajra,1275,1911,1855,27062016
4673,Nashik,Manmad,Bajra,1600,1820,1681,24062016
4674,Nashik,Manmad,Bajra,1600,1820,1681,23062016
4675,Nashik,Manmad,Bajra,1570,1780,1690,22062016
4676,Nashik,Manmad,Bajra,1499,1861,1499,21062016
4677,Nashik,Manmad,Bajra,1800,1886,1800,20062016
4678,Nashik,Manmad,Bajra,1627,1921,1920,15062016
4679,Nashik,Manmad,Bajra,1451,1451,1451,14062016
4680,Nashik,Manmad,Bajra,1666,1908,1791,13062016
4681,Nashik,Manmad,Bajra,1656,1821,1750,10062016
4682,Nashik,Manmad,Bajra,1550,1975,1841,08062016
4683,Nashik,Manmad,Bajra,1560,1912,1880,07062016
4684,Nashik,Manmad,Bajra,1425,1425,1425,06062016
4685,Nashik,Manmad,Bajra,1686,1835,1731,03062016
4686,Nashik,Manmad,Bajra,1400,1851,1800,02062016
4687,Nashik,Manmad,Bajra,1601,1811,1720,01062016
4688,Nashik,Manmad,Bajra,1630,1917,1840,31052016
4689,Nashik,Manmad,Bajra,1650,1966,1851,30052016
4690,Nashik,Manmad,Bajra,1700,1861,1850,27052016
4691,Nashik,Manmad,Bajra,1526,1925,1845,26052016
4692,Nashik,Manmad,Bajra,1680,1705,1680,25052016
4693,Nashik,Manmad,Bajra,1792,1935,1915,24052016
4694,Nashik,Manmad,Bajra,1501,1941,1914,23052016
4695,Nashik,Manmad,Bajra,1433,1901,1800,20052016
4696,Nashik,Manmad,Bajra,1830,1930,1835,19052016
4697,Nashik,Manmad,Bajra,1745,1945,1866,18052016
4698,Nashik,Manmad,Bajra,1596,1931,1871,17052016
4699,Nashik,Manmad,Bajra,1650,1900,1845,16052016
4700,Nashik,Manmad,Bajra,1340,1796,1713,13052016
4701,Nashik,Manmad,Bajra,1631,1881,1831,12052016
4702,Nashik,Manmad,Bajra,1460,1942,1821,11052016
4703,Nashik,Manmad,Bajra,1691,2016,1875,10052016
4704,Nashik,Manmad,Bajra,1627,1911,1875,09052016
4705,Nashik,Manmad,Bajra,1516,1970,1861,05052016
4706,Nashik,Manmad,Bajra,1451,1791,1551,04052016
4707,Nashik,Manmad,Bajra,1621,1990,1881,03052016
4708,Nashik,Manmad,Bajra,1750,1781,1761,29042016
4709,Nashik,Manmad,Bajra,1560,2030,1831,28042016
4710,Nashik,Manmad,Bajra,1551,2018,1791,27042016
4711,Nashik,Manmad,Bajra,1681,2081,1830,26042016
4712,Nashik,Manmad,Bajra,1651,1876,1871,25042016
4713,Nashik,Manmad,Bajra,1300,1751,1300,22042016
4714,Nashik,Manmad,Bajra,1722,2028,1941,21042016
4715,Nashik,Manmad,Bajra,1511,2052,1851,20042016
4716,Nashik,Manmad,Bajra,1605,2100,1891,18042016
4717,Nashik,Manmad,Bajra,1631,2081,1930,13042016
4718,Nashik,Manmad,Bajra,1612,1775,1675,11042016
4719,Nashik,Manmad,Bajra,1400,1935,1740,06042016
4720,Nashik,Manmad,Bajra,1725,1861,1751,05042016
4721,Nashik,Manmad,Bajra,1499,1651,1499,30032016
4722,Nashik,Manmad,Bajra,1530,1871,1770,29032016
4723,Nashik,Manmad,Bajra,1454,1882,1667,28032016
4724,Nashik,Manmad,Bajra,1686,1855,1735,22032016
4725,Nashik,Manmad,Bajra,1486,1840,1700,21032016
4726,Nashik,Manmad,Bajra,1531,1812,1700,18032016
4727,Nashik,Manmad,Bajra,1540,1836,1760,17032016
4728,Nashik,Manmad,Bajra,1491,1886,1761,16032016
4729,Nashik,Manmad,Bajra,1375,1651,1415,14032016
4730,Nashik,Manmad,Bajra,1281,1827,1635,11032016
4731,Nashik,Manmad,Bajra,1351,1830,1600,10032016
4732,Nashik,Manmad,Bajra,1518,1900,1691,08032016
4733,Nashik,Manmad,Bajra,1526,1775,1637,03032016
4734,Nashik,Manmad,Bajra,1441,1552,1441,01032016
4735,Nashik,Manmad,Bajra,1325,1620,1475,25022016
4736,Nashik,Manmad,Bajra,1426,1721,1526,24022016
4737,Nashik,Manmad,Bajra,1500,1552,1500,23022016
4738,Nashik,Manmad,Bajra,1542,1542,1542,22022016
4739,Nashik,Manmad,Bajra,1391,1800,1571,18022016
4740,Nashik,Manmad,Bajra,1401,1531,1530,16022016
4741,Nashik,Manmad,Bajra,1513,1630,1540,15022016
4742,Nashik,Manmad,Bajra,1500,1660,1612,12022016
4743,Nashik,Manmad,Bajra,1500,1551,1500,10022016
4744,Nashik,Manmad,Bajra,1411,1491,1480,09022016
4745,Nashik,Manmad,Bajra,1331,1712,1556,04022016
4746,Nashik,Manmad,Bajra,1520,1520,1520,03022016
4747,Nashik,Manmad,Bajra,1540,1801,1742,02022016
4748,Nashik,Manmad,Bajra,1660,1720,1711,29012016
4749,Nashik,Manmad,Bajra,1571,1586,1571,28012016
4750,Nashik,Manmad,Bajra,1500,1500,1500,25012016
4751,Nashik,Manmad,Bajra,1436,1770,1552,22012016
4752,Nashik,Manmad,Bajra,1586,1615,1586,19012016
4753,Nashik,Manmad,Bajra,1731,1731,1731,15012016
4754,Nashik,Manmad,Bajra,1545,1681,1545,14012016
4755,Nashik,Manmad,Bajra,1441,1670,1475,13012016
4756,Nashik,Manmad,Bajra,1511,1800,1601,11012016
4757,Nashik,Manmad,Bajra,1541,1741,1651,08012016
4758,Nashik,Manmad,Bajra,1547,1676,1547,06012016
4759,Nashik,Manmad,Bajra,1600,1611,1600,05012016
4760,Nashik,Manmad,Bajra,1451,1600,1551,31122015
4761,Nashik,Manmad,Bajra,1451,1451,1451,30122015
4762,Nashik,Manmad,Bajra,1365,1475,1415,29122015
4763,Nashik,Manmad,Bajra,1531,1581,1531,28122015
4764,Nashik,Manmad,Bajra,1280,1416,1400,24122015
4765,Nashik,Manmad,Bajra,1400,1700,1631,23122015
4766,Nashik,Manmad,Bajra,1351,1800,1700,21122015
4767,Nashik,Manmad,Bajra,1330,1445,1341,17122015
4768,Nashik,Manmad,Bajra,1531,1531,1531,16122015
4769,Nashik,Manmad,Bajra,1381,1601,1476,15122015
4770,Nashik,Manmad,Bajra,1351,1600,1551,14122015
4771,Nashik,Manmad,Bajra,1475,1681,1625,10122015
4772,Nashik,Manmad,Bajra,1430,1690,1530,09122015
4773,Nashik,Manmad,Bajra,1475,1550,1500,08122015
4774,Nashik,Manmad,Bajra,1530,1651,1530,07122015
4775,Nashik,Manmad,Bajra,1326,1621,1480,03122015
4776,Nashik,Manmad,Bajra,1456,1651,1500,02122015
4777,Nashik,Manmad,Bajra,1395,1561,1525,01122015
4778,Nashik,Manmad,Bajra,1470,1576,1475,30112015
4779,Nashik,Manmad,Bajra,1400,1552,1486,27112015
4780,Nashik,Manmad,Bajra,1411,1825,1511,26112015
4781,Nashik,Manmad,Bajra,1300,1626,1525,24112015
4782,Nashik,Manmad,Bajra,1350,1400,1350,23112015
4783,Nashik,Manmad,Bajra,1325,1491,1355,20112015
4784,Nashik,Manmad,Bajra,1340,1765,1541,19112015
4785,Nashik,Manmad,Bajra,1340,1765,1541,18112015
4786,Nashik,Manmad,Bajra,1526,1775,1600,05112015
4787,Nashik,Manmad,Bajra,1396,1700,1514,04112015
4788,Nashik,Manmad,Bajra,1300,1660,1450,03112015
4789,Nashik,Manmad,Bajra,1300,1706,1500,02112015
4790,Nashik,Manmad,Bajra,1300,1590,1430,30102015
4791,Nashik,Manmad,Bajra,1297,1700,1451,28102015
4792,Nashik,Manmad,Bajra,1271,1525,1480,14102015
4793,Nashik,Manmad,Bajra,1300,1511,1440,09102015
4794,Nashik,Manmad,Bajra,1261,1441,1375,06102015
4795,Nashik,Manmad,Bajra,1251,1575,1425,05102015
4796,Nashik,Manmad,Bajra,1301,1501,1425,01102015
4797,Nashik,Manmad,Bajra,1250,1511,1250,23092015
4798,Nashik,Manmad,Bajra,1500,1580,1515,21092015
4799,Nashik,Manmad,Bajra,1466,1581,1501,16092015
4800,Nashik,Manmad,Bajra,1476,1562,1531,14092015
4801,Nashik,Manmad,Bajra,1540,1625,1561,10092015
4802,Nashik,Manmad,Bajra,1530,1591,1565,09092015
4803,Nashik,Manmad,Bajra,1554,1560,1556,08092015
4804,Nashik,Manmad,Bajra,1570,1680,1570,07092015
4805,Nashik,Manmad,Bajra,1526,1561,1540,03092015
4806,Nashik,Manmad,Bajra,1400,1576,1541,01092015
4807,Nashik,Manmad,Bajra,1541,1700,1601,31082015
4808,Nashik,Manmad,Bajra,1375,1524,1375,27082015
4809,Nashik,Manmad,Bajra,1300,1550,1450,25082015
4810,Nashik,Manmad,Bajra,1303,1521,1446,21082015
4811,Nashik,Manmad,Bajra,1400,1521,1486,17082015
4812,Nashik,Manmad,Bajra,1401,1571,1520,13082015
4813,Nashik,Manmad,Bajra,1451,1500,1481,12082015
4814,Nashik,Manmad,Bajra,1322,1517,1451,11082015
4815,Nashik,Manmad,Bajra,1301,1491,1401,10082015
4816,Nashik,Manmad,Bajra,1351,1475,1415,29072015
4817,Nashik,Manmad,Bajra,1341,1417,1409,28072015
4818,Nashik,Manmad,Bajra,1317,1480,1415,24072015
4819,Nashik,Manmad,Bajra,1281,1342,1320,22072015
4820,Nashik,Manmad,Bajra,1400,1400,1400,20072015
4821,Nashik,Manmad,Bajra,1321,1511,1400,17072015
4822,Nashik,Manmad,Bajra,1326,1456,1385,14072015
4823,Nashik,Manmad,Bajra,1272,1516,1472,10072015
4824,Nashik,Manmad,Bajra,1312,1467,1450,08072015
4825,Nashik,Manmad,Bajra,1286,1380,1336,03072015
4826,Nashik,Manmad,Bajra,1295,1401,1311,01072015
4827,Nashik,Manmad,Bajra,1251,1375,1325,29062015
4828,Nashik,Manmad,Bajra,1276,1380,1311,26062015
4829,Nashik,Manmad,Bajra,1281,1372,1356,10062015
4830,Nashik,Manmad,Bajra,1276,1372,1335,09062015
4831,Nashik,Manmad,Bajra,1251,1351,1271,25052015
4832,Nashik,Manmad,Bajra,1250,1476,1370,20052015
4833,Nashik,Manmad,Bajra,1281,1382,1351,15052015
4834,Nashik,Manmad,Bajra,1252,1421,1336,12052015
4835,Nashik,Manmad,Bajra,1300,1311,1300,08052015
4836,Nashik,Manmad,Bajra,1251,1600,1435,29042015
4837,Nashik,Manmad,Bajra,1301,1430,1425,20042015
4838,Nashik,Manmad,Bajra,1265,1485,1440,10042015
4839,Nashik,Manmad,Bajra,1285,1561,1391,24032015
4840,Nashik,Manmad,Bajra,1300,1500,1417,23032015
4841,Nashik,Manmad,Bajra,1271,1505,1320,19032015
4842,Nashik,Manmad,Bajra,1251,1500,1335,18032015
4843,Nashik,Manmad,Bajra,1251,1451,1300,05032015
4844,Nashik,Manmad,Bajra,1336,1491,1426,24022015
4845,Nashik,Manmad,Bajra,1261,1475,1441,06022015
4846,Nashik,Manmad,Bajra,1342,1520,1423,03022015
4847,Nashik,Manmad,Bajra,1250,1482,1381,02022015
4848,Nashik,Manmad,Bajra,1381,1520,1460,21012015
4849,Nashik,Manmad,Bajra,1440,1851,1700,15012015
4850,Nashik,Manmad,Bajra,1520,1626,1600,14012015
4851,Nashik,Manmad,Bajra,1520,1626,1600,14012015
4852,Nashik,Manmad,Bajra,1580,1725,1651,12012015
4853,Nashik,Manmad,Bajra,1580,1725,1651,12012015
4854,Nashik,Manmad,Bajra,1405,1565,1512,08012015
4855,Nashik,Manmad,Bajra,1472,1651,1472,07012015
4856,Nashik,Manmad,Bajra,1271,1595,1500,06012015
4857,Nashik,Manmad,Bajra,1430,1661,1600,05012015
4858,Nashik,Manmad,Bajra,1341,1416,1356,01012015
4859,Nashik,Manmad,Bajra,1291,1531,1426,31122014
4860,Nashik,Manmad,Bajra,1300,1581,1500,30122014
4861,Nashik,Manmad,Bajra,1300,1581,1500,29122014
4862,Nashik,Manmad,Bajra,1251,1600,1451,26122014
4863,Nashik,Manmad,Bajra,1270,1501,1380,23122014
4864,Nashik,Manmad,Bajra,1331,1451,1336,01122014
4865,Nashik,Manmad,Bajra,1271,1611,1481,18112014
4866,Nashik,Manmad,Bajra,1291,1544,1465,17112014
4867,Nashik,Manmad,Bajra,1341,1570,1451,10112014
4868,Nashik,Manmad,Bajra,1331,1500,1441,29102014
4869,Nashik,Manmad,Bajra,1280,1491,1390,26092014
4870,Nashik,Manmad,Bajra,1300,1556,1400,23092014
4871,Nashik,Manmad,Bajra,1300,1475,1425,22092014
4872,Nashik,Manmad,Bajra,1275,1551,1461,18092014
4873,Nashik,Manmad,Bajra,1300,1576,1502,17092014
4874,Nashik,Manmad,Bajra,1487,1601,1564,11092014
4875,Nashik,Manmad,Bajra,1252,1652,1501,10092014
4876,Nashik,Manmad,Bajra,1266,1651,1571,09092014
